CID,Name,B3LYPLUMO,SMILES,Minimum Adsorption energy (100),Minimum Adsorption energy (110),Minimum Adsorption energy (111),Optimization score,e_above_hull (eV)
14765648,H2C6O1F4,-0.656093375,C1C2(O1)C(=C(C(=C2F)F)F)F,-3.699789651,-3.575179207,-2.000740591,-1.873998263,
20978301,H6C6S4O2,-0.13192001,C1(=C(C(=C(C(=C1S)S)O)S)S)O,-3.078844239,-2.943886908,-4.780681519,-1.866528783,
21225887,H10C8O5,-0.862808429,CC(=C)C(=O)OOOC(=O)C(=C)C,-2.208775787,-2.990782837,-3.389547714,-1.862921937,
64307091,H8C7S2N2O3,-1.811488125,CC1=C(SC(=N1)SCC(=O)N)C(=O)O,-1.886833562,-2.065822769,-1.776497626,-1.860603056,
2795373,H5C8N3,-2.154784632,C1=CNC(=C1)C=C(C#N)C#N,-1.783966707,-1.47625509,-1.428406865,-1.858830426,
64047764,H10C13N4O1,-1.944377052,CN(C1=CN=CC=C1)C(=O)C2=NC=C(C=C2)C#N,-1.427286064,-1.903699524,-1.946286958,-1.85173395,
150218,H6C3S1Cl2O3,0.156006224,CC(OS(=O)(=O)C)(Cl)Cl,-3.432260626,-3.540753156,-4.570810757,-1.845967645,
11287111,H8C8S1O4,-1.471882789,C1C2=C3CC14C(C2)(C3)OS(=O)(=O)O4,-1.312396702,-2.028603769,-3.308839662,-1.844248083,
13287043,H6C9Cl2O2,-1.715512262,C1=C(C=C(C(=C1O)/C=C/C=O)Cl)Cl,-2.101551666,-2.038378175,-1.737064244,-1.837255145,
5319211,H12C15O3,-3.1071555,C=CCC1=C(C=CC(=C1)C2=CC(=O)C=CC2=O)O,-0.485858689,-0.585830889,-0.520410425,-1.81892775,
20111966,H6C14N2,-1.907463989,C1=CC2=NC3=C4C(=C3C=C21)C=C5C=CC5=N4,-1.59854941,-2.011474033,-1.577751734,-1.818361191,
11622503,H5C8N2Cl1O2,-2.162166974,C1=CC2=C(C(=C1)[N+](=O)[O-])NC=C2Cl,-1.673052885,-1.434189296,-1.311538474,-1.817546929,
64198184,H13C7S1Cl1O3,-1.752426682,C1CCC(C1)OCCS(=O)(=O)Cl,-1.95903433,-2.045991391,-1.636981528,-1.816547882,
22060110,H11C8N3O4,-2.546069071,CCCN1C(=C(C(=O)NC1=O)[N+](=O)[O-])C,-1.093759744,-0.841103126,-1.324911596,-1.81633028,
89123,H5C4Cl5,-0.71884599,CC(CC(Cl)(Cl)Cl)(Cl)Cl,-2.86550559,-2.52762292,-3.339577719,-1.814874033,
53420085,H6C7S1N4O1,-1.586314506,C1=CC2=C(C=C1C(=O)NN)N=NS2,-2.057867452,-1.980158668,-2.080466923,-1.812906093,
2782373,H1C5F7,0.89427834,C#CC(C(C(F)(F)F)(F)F)(F)F,-4.38640129,-4.584541089,-4.545394687,-1.805583674,
3032334,C2Cl2F2,0.790920136,C(=C(/F)\Cl)(\F)/Cl,-4.50036981,-3.543710839,-5.12833382,-1.799942344,
21920459,H4C7S1N1Cl1O2,-1.697056408,C1C2=C(C=C(S2)Cl)N=C1C(=O)O,-1.402732087,-1.399639856,-2.895221184,-1.798127059,
66367588,H11C9S1N2Cl1O1,-1.863167228,CC(C)(C)SC1=C(C(=NC=N1)Cl)C=O,-1.936251782,-1.477750587,-1.778734944,-1.797039833,
5324159,H6C8N1Cl1O3,-1.844710018,CC1(C2=C(C=CC=[N+]2[O-])C(=O)O1)Cl,-2.179138785,-1.389542783,-1.637490711,-1.790050389,
4189589,H7C12N1O3,-1.72289596,C1=CC(=CC=C1C#N)C2=CC=C(O2)C(=O)O,-1.745132743,-2.017949585,-1.788203688,-1.786662316,
69313616,H6C6N2O3,-2.911512602,C1=CN=CC(=C1[N+](=O)[O-])CO,-0.904091619,-0.541893873,-0.518339619,-1.78314382,
57317585,H16C9N4,-3.332327763,CCCCCCCC1=NC(=N)N=N1,-0.285099453,-0.453869304,0.056217924,-1.779955687,
1516383,H6C9N2O4,-2.387340593,C1=CC(=O)N(C1=O)CN2C(=O)C=CC2=O,-1.332707992,-1.07374548,-1.109632691,-1.779684657,
53907477,H6C7O4,-2.819229266,C=C=C=C(CC(=O)O)C(=O)O,-0.804571936,-0.78415146,-0.63031934,-1.779455089,
65971638,H10C10N4O3,-2.106796701,C1C(CC1O)NC2=C(C=C(C=N2)[N+](=O)[O-])C#N,-1.537755445,-1.701326181,-1.109642978,-1.778185784,
57345838,H6C10N2O1,-2.080957149,C1=CNC2=C(C=CC(=O)C2=C1)C#N,-1.606916891,-1.387250797,-1.424011306,-1.77684174,
584294,H5C8F7,0.827833199,C1CC2(C(=CC1(C(C2(F)F)(F)F)F)F)F,-5.072535322,-3.933748097,-4.079291803,-1.767012604,
18628223,C8N2O2F4,-0.567499853,C(=NC1=C(C(=C(C(=C1F)F)F)N=C=O)F)=O,-2.217189099,-3.665377922,-3.014464476,-1.766588509,
18003153,H4C2S1O2,-0.202056322,C1CSOO1,-3.436885942,-2.339787487,-4.200644474,-1.763914478,
21732074,C4S1F4,0.447623629,C1(=C(SC(=C1F)F)F)F,-3.828029715,-4.688046272,-3.397967232,-1.761862056,
71442517,H6C8N4O2,-2.302438242,C1=CC(=C2C=NN=CC2=C1N)[N+](=O)[O-],-1.303591113,-1.243758337,-1.102958667,-1.759603807,
70900,Ge1H1Cl3,-1.542019101,Cl[GeH](Cl)Cl,-1.820209407,-1.165401442,-2.915797443,-1.754577599,
22481653,H6C9N1O1F1,-2.12156274,CC(=O)C1=CC(=C(C=C1)C#N)F,-1.632350704,-1.288024807,-1.234256477,-1.753220035,
21808533,H5C4N1O2,-1.556783784,C1=CNOOC=C1,-1.494260284,-1.419437302,-2.918754175,-1.750467185,
2774037,H2C4Cl2F6,0.200302985,C(C(C(F)(F)F)(C(F)(F)F)Cl)Cl,-3.674761081,-2.587780898,-4.831874321,-1.748917891,
57359170,H8C10S1N2O3,-1.970216603,CC1=C(C(=NO1)C=CC2=CC=CS2)[N+](=O)[O-],-1.34865086,-1.428536144,-1.754782778,-1.740436599,
5255509,H3C1S1O3F3,0.167079736,C(F)(F)(F)S(O)(O)O,-3.821362505,-3.199505873,-3.903308052,-1.737156204,
20066516,H7C6N5O1,-3.384006865,CC1(NC(=O)C2=NC=NC2=N1)N,-0.215445323,0.030475589,-0.057192909,-1.732363873,
319302,H9C9N3O3,-2.298747071,CC(=O)NN=CC1=CC=CC=C1[N+](=O)[O-],-1.086643872,-1.005841024,-1.393268106,-1.730332369,
70639138,H12C9N2O4,-2.247067969,C1=CC(=O)N(C1=O)CCC(=O)OCCN,-0.818061337,-1.550219271,-1.272437475,-1.730320331,
11171543,H10C4S1N1Cl1O2,-0.777907434,CC(C)(C)S(=O)(=O)NCl,-2.822606534,-2.605998941,-2.610554546,-1.72881372,
53938043,H10C6N2O3,-2.586673305,CC(C(=C)[N+](=O)[O-])C(=O)NC,-1.915254534,-0.474109107,-0.159664027,-1.718174597,
20237668,H7C4S1N3O2,-1.32792035,CN1NC(=O)C(=O)CN1S,-1.995400955,-2.153704205,-2.156600043,-1.714911042,
65215198,H10C7S2N4O1,-2.073574808,C1=C(SN=N1)C(=O)NCCCC(=S)N,-0.66921389,-1.662708545,-1.720703531,-1.712225065,
21779774,H6C9Cl1O1F3,-1.420203687,CC1=C(C(=C(C(=C1F)F)C)F)C(=O)Cl,-1.944229397,-2.175363619,-1.890909467,-1.711852257,
11019638,H6C9N2O3,-2.114179042,C1=CC(=CC2=C1C=CNC2=O)[N+](=O)[O-],-1.513267199,-1.300679773,-1.103555929,-1.710006671,
12769735,H6C6S1N3Cl1O3,-2.117870213,CO/N=C(/C1=C(SC(=N1)N)Cl)\C(=O)O,-1.121291231,-1.327168088,-1.450900917,-1.708828479,
15984285,H9C10Cl1O3,-1.844710018,COC(=O)C1=CC=C(C=C1)C(=O)CCl,-1.483289781,-1.320053371,-1.895494684,-1.705494648,
10909547,H1C4Cl1O2,-2.055117598,C1=C(C(=O)C1=O)Cl,-1.43857075,-0.623450293,-1.996132872,-1.703917785,
21454848,H6C4S1N3O3F1,-0.032252976,CON1C(=O)NSN(C1=O)CF,-3.620265567,-3.080640994,-3.416695774,-1.702393544,
46311098,H5C8Cl1O2F2,-1.065833668,COC(=O)C1=C(C(=CC(=C1)Cl)F)F,-2.5223445,-3.051325177,-1.439066273,-1.701706159,
233744,H8C8N2O5,-2.176933013,CC(C1=CC(=CC=C1)[N+](=O)[O-])O[N+](=O)[O-],-0.213552984,-1.550855968,-1.887337472,-1.69709091,
21535450,H8C4O5,0.669104721,COOOCCC(=O)O,-3.522387358,-3.229017881,-5.401467978,-1.690926509,
12280017,H5C6S1N1O2,-1.955450564,C1=C(SC(=C1)C(=O)N)C=O,-1.562423096,-1.402332862,-1.312516337,-1.690603998,
19966505,H5C8Cl1O3,-2.188006525,C1=CC=C(C(=C1)OC(=O)C=O)Cl,-1.409498195,-1.604745073,-0.557156453,-1.689236549,
62337696,H11C12N3O1,-1.674908028,CC1=CC2=NC(=C3C=CON3)N=C2C=C1C,-1.623308421,-1.782268115,-1.703360454,-1.688943512,
58049970,H5C10N2Cl1,-2.032969218,C1=CC=C2C(=C1)C=NC(=C2C#N)Cl,-1.337200941,-1.440111441,-1.227477659,-1.683949616,
658926,H10C10N2O4,-1.017845736,CC1=CC(=NO1)C2=C(C(=NO2)C)C(=O)OC,-2.065823357,-2.888289456,-2.078972805,-1.681103804,
69345540,H8C12N2,-1.907463989,C1=CC=C2C(=C1)C=CC(=N2)C=CC#N,-1.529380426,-1.533711425,-1.298691251,-1.680695845,
66077365,H7C7S1N1Cl1O2F1,-0.523204449,CS(=O)(=O)C1=CC(=C(C=C1N)Cl)F,-2.710351853,-3.193589899,-2.600784922,-1.67905667,
6359,H1C1Br1Cl2,-1.13596998,C(Cl)(Cl)Br,-2.066489717,-1.547852634,-3.029061051,-1.67521889,
197765,P1S1Cl1F2,-0.870192126,FP(=S)(F)Cl,-2.340186635,-1.938477237,-3.150875973,-1.673352704,
6611110,H6C8S1N6O1,0.263055599,C1=C2C(=CC3=C1N=C4C(=N3)NON4)NSN2,-3.909044513,-3.078718564,-3.84041626,-1.673168757,
5325374,H2C2N2O2,-0.944018253,C1=NO[N+](=C1)[O-],-1.747450225,-2.964411743,-2.48512584,-1.671507094,
57318171,H10C6S4,-1.446043238,CC(SC(=S)C)SC(=S)C,-1.907647788,-1.718847065,-2.026470397,-1.665182494,
71319443,H2C2N2O1,-0.689315268,C1N(O1)C#N,-2.740632901,-1.867012955,-3.303168574,-1.663126706,
20782650,H8C10O2F4,-1.07690718,CC(C)C1=C(C(=C(C(=C1F)F)F)C(=O)O)F,-2.166682694,-2.502421571,-2.051497505,-1.658553885,
14774703,H12C7N2Cl2O1,-0.70038878,CC1(C(=O)N(C(N1Cl)(C)C)Cl)C,-2.043107445,-3.008603561,-2.778291717,-1.655194844,
71401877,H5C5O1F3,-1.586314506,CC(=O)C=CC(F)(F)F,-1.827699164,-1.52830197,-1.816040946,-1.655164266,
4713114,H1C2S1F5,0.746623374,C(C(F)(F)S)(F)(F)F,-4.658104554,-2.895130246,-4.595898939,-1.651543936,
221855,H15C16Br1N2O5,-2.2950559,CC(C)(C)C1=CC(=C(C=C1)OC2=C(C=C(C=C2)[N+](=O)[O-])[N+](=O)[O-])Br,-1.44963171,-0.412164429,-1.147196498,-1.649026723,
3716421,H11C14N3O1,-1.604771716,CCOC=C1C2=CC=CC=C2NC1=C(C#N)C#N,-1.753889185,-1.716508192,-1.603293168,-1.648000949,
61280,H1C1Br2F1,-0.999388526,C(F)(Br)Br,-2.592681874,-1.547619425,-2.743397906,-1.646977464,
6441907,H8C5S1N2O2,-0.973550331,C1CN=C(SC1)C=[N+](O)[O-],-2.354115651,-2.268082593,-2.287053715,-1.638317159,
19065766,H2C8O7,-1.885315608,C1(=C(C(=O)C1=O)OC2=C(C(=O)C2=O)O)O,-1.249170074,-1.298889372,-1.584965158,-1.631495238,
2991727,H12C11N2O3,-2.136327422,CCCCOC1=C(C=C(C=C1)[N+](=O)[O-])C#N,-0.56360863,-1.085017235,-1.693115078,-1.625120535,
138934,H2C3Cl3F3,-0.633944995,C(C(F)(F)F)C(Cl)(Cl)Cl,-2.837804347,-2.223923474,-2.782987514,-1.624425053,
57113454,H7C9Cl1O3,-1.398055306,C1=CC=C(C=C1)C(=O)OC(=O)CCl,-1.499260691,-2.174628827,-1.83132736,-1.616563799,
23651509,H10C10N2O3,-1.68598154,CC1=C(NC(=C1CCC#N)C=O)C(=O)O,-1.498852132,-1.6893548,-1.440529531,-1.614446847,
45075675,H3C4Cl1F4,0.47346318,C/C(=C(\C(F)(F)F)/Cl)/F,-4.521955023,-3.493501861,-3.083633622,-1.613116828,
15321364,H5C7N4O1F1,-2.147402291,C1=CC2=C(C=C1F)[N+](=NC(=N2)N)[O-],-1.151047333,-1.12441902,-0.918107938,-1.605963527,
9602683,H13C12N3O2,-2.080957149,CC1=CC(=C(C=C1)NN=C2C(=NOC2=O)C)C,-1.30735559,-0.94693423,-1.127479807,-1.604106846,
18424681,H5C2O1F1,0.144931355,CCOF,-3.366548569,-2.627004383,-4.045238271,-1.600666193,
204018,P1Cl2F1,-0.877574468,FP(Cl)Cl,-2.254605617,-1.022253242,-3.672268271,-1.596975089,
17769979,H5C3S2N1O2,-0.766833922,C=C=CSS(=O)(=O)N,-2.515256368,-2.326832681,-2.398312738,-1.590150592,
60885191,H11C10N1O6,-1.966525433,CC(COC1=C(C=C(C=C1)[N+](=O)[O-])C(=O)O)O,-1.191283365,-1.136282434,-1.305439209,-1.588763551,
10976358,H10C10O4,-2.055117598,COC(=O)C1=C(C(=C)C1=C)C(=O)OC,-1.223800484,-1.18866432,-0.952454635,-1.588378706,
67962076,H8C7N3Cl1O2,-1.807796955,CNNC1=C(C=CC(=C1)Cl)[N+](=O)[O-],-1.168772184,-2.016001861,-0.912123754,-1.586714777,
12325312,H8C12N2O2,-2.553451412,CC1=CN=C2N1C(=O)C3=CC=CC=C3C2=O,-0.49493052,-1.066872609,-0.251366442,-1.578920635,
21257550,H7C5Br2N1,-0.582265892,C(CC(CBr)Br)C#N,-2.513341114,-2.569414169,-2.632045662,-1.576933104,
14291765,H7C9N3O3,-2.217537247,C1=CC=C(C(=C1)C2=CC(=O)NN2)[N+](=O)[O-],-1.283274697,-0.721950746,-0.792985256,-1.575137073,
7173666,H10C10O4,-1.28731476,COC1=CC(=O)C=C[C@]12CCC(=O)O2,-1.668444152,-1.675087732,-2.229775147,-1.572541885,
152847,H9C8N3O3,-1.793030915,C1COC(=O)N1N=CC(=O)CCC#N,-1.192259083,-1.650866724,-1.192902087,-1.569186773,
10867448,H5C9N4Cl1,-1.460809277,C1=CC2=C(N=C1)N3C=NC=C3C(=N2)Cl,-1.538195362,-1.825663445,-1.657104537,-1.567231863,
65204171,H14C10S1N4O1,-1.527253062,CC(C)C1=C(SN=N1)C(=O)NCCCC#N,-1.836411884,-1.275756054,-1.706971024,-1.566816358,
19017727,H6C6S1N1Cl1O2,-1.32792035,CCOC(=O)C1=CN=C(S1)Cl,-1.585540331,-1.922958369,-1.905094581,-1.566225722,
21793074,H3C6S1N2Cl1,-1.124895111,C1=CSC2=C(N=NC=C21)Cl,-2.063419037,-2.049036677,-1.868779943,-1.559320165,
66587515,H9C7N3O3,-1.438660896,C1COCCN1C(=O)C2=CN=NO2,-1.78807582,-1.634575429,-1.598779957,-1.556235649,
68660290,H3C8S1O1F3,0.152315053,C1=CSC2=C(C(=C(C(=C21)F)F)O)F,-3.046543007,-3.912898744,-2.825586574,-1.554680527,
11276040,H12C10N4O2,-2.29136473,CC(C)(C)N1N=C2C=CC(=O)C=C2[N+](=N1)[O-],-0.846218176,-0.934841926,-0.62382083,-1.546495853,
23423892,H10C5N2O4,-2.317204281,CC(C)(C)C([N+](=O)[O-])[N+](=O)[O-],-1.638382007,-0.217632575,-0.437524202,-1.540858604,
13333604,H1C4Cl1O3,-1.527253062,C1(=C(C(=O)C1=O)Cl)O,-1.468167952,-0.490953192,-2.698611675,-1.539915334,
21203799,H7C8N3O3,-1.737660642,C1NC2=C(C=C(C=C2)[N+](=O)[O-])C(=O)N1,-1.378863765,-1.286475018,-1.352952655,-1.538545561,
12140230,C4O1F6,0.595277238,C1(=C(OC(C1(F)F)(F)F)F)F,-3.221796065,-3.53658748,-4.252475685,-1.537504586,
186684,H3C3Cl5,-0.552735171,CC(C(Cl)(Cl)Cl)(Cl)Cl,-2.507893251,-2.101613522,-2.941864775,-1.53492951,
63382711,H8C6N2O4,-1.069524838,COCCC1=NC(=NO1)C(=O)O,-2.36914009,-1.787909545,-1.84022263,-1.534307797,
388542,P1H1Cl2O2,-0.951401951,OP(=O)(Cl)Cl,-2.121012971,-1.168621943,-3.006095104,-1.524989312,
58931913,H3C1S2N1O2,-0.855426087,C1S(=O)NS1=O,-2.644952171,-1.686334192,-2.231413918,-1.521496424,
21490627,H6C3S1N1Cl1O2,-0.825895365,C(C(C(=O)O)NCl)S,-2.241291701,-1.847438229,-2.547561814,-1.518996307,
575763,H6C8F6,0.554673004,C1CC2(C=CC1(C(C2(F)F)(F)F)F)F,-4.317611314,-2.999797773,-3.456514901,-1.518317496,
10220269,C4N1F9,0.964413296,C(=C(F)F)(N(C(F)(F)F)C(F)(F)F)F,-4.110020846,-4.215777643,-3.673491724,-1.517675054,
58336830,H6C9N3Cl1O1,-1.386981794,C1=CC(=CN=C1)N2C=C(C=N2)C(=O)Cl,-1.576979274,-1.730557475,-1.634204167,-1.517114383,
55265498,H7C7N2Cl1O2,-1.844710018,C1=CC(=C(C(=C1)[N+](=O)[O-])Cl)CN,-1.396474944,-1.064286337,-1.102995313,-1.516314441,
3119914,H10C9S1N2O3,-1.951759393,CCOC(=O)C=CC(=O)NC1=NC=CS1,-0.708845374,-1.257575645,-1.266677023,-1.51472937,
15893033,H3C7Cl1F4,0.122784331,CC1=C(C(=C(C(=C1F)F)Cl)F)F,-3.265136546,-3.430185079,-2.746171409,-1.512190007,
520875,H8C5S1Cl2O2,-1.150734662,CC(C)(O)SC(=O)C(Cl)Cl,-1.841734315,-1.907901599,-1.870035542,-1.511979241,
73791634,H10C11O4,-1.955450564,C1=CC(=CC=C1C=CC(=O)CC(=O)O)O,-1.085843035,-0.951705754,-1.144969466,-1.508144991,
19822607,P1H7C7O4,-1.047376458,C1=CC=C(C(=C1)CO[P+](=O)[O-])O,-1.813158664,-1.953260695,-2.108680281,-1.502871502,
61194,P1H3C1Cl2,-0.615487785,CP(Cl)Cl,-2.264165006,-1.579735598,-3.32245516,-1.50213652,
2783163,C4O1F8,0.709710311,C(=C(F)F)(C(OC(F)(F)F)(F)F)F,-4.00383757,-3.477024248,-3.656968355,-1.501449873,
67811612,H7C8S1Cl1O1,-1.095364389,C1CC2=C(C(=O)C1)SC(=C2)Cl,-1.739551608,-1.900107616,-2.071101045,-1.499475573,
61574296,H8C6N2O3,-0.537969131,CCONC(=O)C1=NOC=C1,-2.664054969,-2.38311742,-2.317866992,-1.496491129,
68142965,H9C11S1N1O2,-2.420562486,C=CCC1=C(SC=C1)N2C(=O)C=CC2=O,-0.800379602,-0.469154963,-0.420867751,-1.492014962,
20042052,H1C1N1O3,1.012401228,C1(=O)ONO1,-4.123861817,-3.4086361,-4.436941957,-1.488706032,
70317578,H7C9N3O5,-2.516536993,COC(=O)C1=CC(=NC2=NC(=CN12)O)C(=O)O,-0.493213062,-0.722661477,-0.147647441,-1.48552216,
4257706,H11C14N3O1,-2.601439344,CNC(=O)C1=CC=CC2=NC3=CC=CC=C3N=C21,-0.22523025,-0.627181633,-0.252518532,-1.484874741,
51890086,H6C9N2Cl1O1F1,-0.992006185,C1=CC(=C(C=C1Cl)C(=O)NCC#N)F,-2.003406311,-1.971916775,-1.953983848,-1.484220915,
241447,H7C6N3O3,-2.582982134,CC1=CC(=O)N(C1=O)NC(=O)N,-0.523415414,-0.302842598,-0.322940062,-1.483024079,
64209307,H4C9N1Cl1F2,-1.268858907,C1=CC(=NC2=C(C=C(C=C21)F)F)Cl,-1.648264626,-1.778602172,-1.661710327,-1.482525641,
59850473,P1H9C5O3,-1.848401188,CC(=O)C(=O)CCOP,-1.104558983,-1.159521251,-1.08586311,-1.482524485,
62316493,H8C13N3O1F1,-1.457118106,C1=CC(=C(C=C1NC(=O)C2=CC=NC=C2)C#N)F,-1.366702258,-1.708791327,-1.428319429,-1.479194556,
2736814,C2Cl2F2,1.086228711,C(=C(\F)/Cl)(\F)/Cl,-4.405909629,-3.092376698,-4.633613825,-1.478869003,
12588754,H4C6Cl4,-0.884956809,C1CC(=C(C(=C1Cl)Cl)Cl)Cl,-3.843853483,1.369160878,-3.735632603,-1.477532606,
14134688,H9C8S1Cl1O2,-1.597389374,CC(C1=CC=CC=C1)S(=O)(=O)Cl,-1.189151015,-1.325045766,-1.556713226,-1.477179688,
252394,H12C7N3Cl1O4,-1.065833668,CCOC(=O)CNC(=O)N(CCCl)N=O,-1.587762232,-2.15123392,-1.925909358,-1.477067752,
10867583,H8C8N2O5,-2.50177231,C1=CC(=C(C(=C1)[N+](=O)[O-])CCO)[N+](=O)[O-],-1.01395012,-0.852228046,0.511533462,-1.476660272,
62023921,H9C11N1O3F2,-1.220870975,C1COC(=O)N1CC(=O)C2=C(C=CC=C2F)F,-1.878292406,-1.854794792,-1.451278946,-1.474496511,
21430042,H4C7N3Cl1F2,-0.90710519,C1=C(C=NC2=C1NC(=N2)C(F)F)Cl,-2.182473596,-2.143370838,-1.777806586,-1.470827765,
69907536,H8C9N2O3,-1.254092867,CON1C(=O)C=C2C=CC=CN2C1=O,-0.911238245,-2.733514136,-1.409304794,-1.469389296,
13899145,C3N1F3,-1.412821345,C1(=C(N=C1F)F)F,-0.379738734,-1.132763326,-3.049477868,-1.466740661,
54102882,H10C12O4,-1.944377052,C1CC(=CC(=O)O)C(=O)C2=C1C=C(C=C2)O,-0.959761855,-0.944510833,-1.039861784,-1.462877605,
57254212,H10C13O3,-2.575599793,C=CCC1C(=O)C2=CC=CC=C2C(=O)C1=O,-0.582810326,-0.214386161,-0.24507109,-1.461511159,
19774863,H1C2N1O3,-0.058092527,C1(=O)C(=O)N1O,-2.858452434,-2.109680816,-3.608266816,-1.458446275,
14973717,Si1H6C2O2,-0.32017921,C[Si]1(OO1)C,-2.410007806,-2.056008261,-3.320920539,-1.457912373,
14405003,H3C6N1Cl2O1F2,0.595277238,C1(=C(C(=C(C(=C1F)Cl)O)Cl)F)N,-2.876099796,-4.535648691,-3.103543185,-1.454909993,
135441,H4C2N2O3,0.432857589,C(=O)N(C(=O)N)O,-3.380168829,-2.647173852,-3.992689571,-1.453576581,
70877942,H7C9N1O5,-2.224919588,C1C(OC2=C1C=CC(=C2)[N+](=O)[O-])C(=O)O,-0.533189485,-0.601517569,-0.896940848,-1.451067778,
68390360,H8C11N2O4,-1.822561637,C=C(C1=CC2=C(N1)C=CC(=C2)[N+](=O)[O-])C(=O)O,-0.951861127,-1.139246282,-1.120772995,-1.446594219,
68636381,H14C10N2O3,-2.594055646,C1CCC(CC1)N2CC(=O)C(=O)NC2=O,-0.358421271,-0.155750827,-0.375887362,-1.445371066,
1519480,H8C13N2O1,-1.70443875,C1=CC(=CC(=C1)C2=CC=CC(=N2)C=O)C#N,-1.43789414,-1.302071622,-0.807620405,-1.443483736,
2954971,H10C9N2O4,-1.660141989,COCC(=O)NC1=CC=C(C=C1)[N+](=O)[O-],-1.301837473,-0.943334918,-1.395240546,-1.436806484,
71418783,H6C10N2,-0.305413171,C#CC(=C(C#CN)C#CN)C#C,-2.635348156,-2.655209065,-2.413377349,-1.43669568,
6389,C1Cl3F1,-0.992006185,C(F)(Cl)(Cl)Cl,-2.101043906,-1.544775266,-1.993534882,-1.435895435,
6505366,H5C6N1O3,-2.228612115,C1=C(/C(=C/C=O)/OC1=O)N,-0.85665529,-0.482376294,-0.578468841,-1.433889462,
71420586,H13C15N1O2,-2.331968964,CC(C)C1=C(C2=CC=CC=CC2=C1C(=O)O)C#N,-0.383575575,-0.54290321,-0.656850852,-1.429872755,
18747,H3C7N1Cl2O1,-0.851734917,C1=C(C=C(C(=C1Cl)C#N)Cl)O,-2.063984689,-1.773549317,-2.176028069,-1.428127804,
6748379,H10C14N2O2,-1.660141989,C1=CC(=CC(=C1)NC=C2C=CC(=O)C(=C2)O)C#N,-0.952717142,-1.510699647,-1.123941244,-1.427964,
43091262,H11C9N2Cl1O2,-1.966525433,CN(C)CC1=C(C=CC(=C1)[N+](=O)[O-])Cl,-0.80166076,-1.015577796,-0.84153764,-1.426392082,
21185649,H7C7Cl1O2,-1.217179804,CCC1=CC=C(O1)C(=O)Cl,-1.694096869,-1.534575161,-1.661615177,-1.42363777,
11673,H6C3N1Cl1O2,-1.748735511,CC(C)([N+](=O)[O-])Cl,-1.251259306,-0.492774441,-1.522191015,-1.418738549,
55281989,H6C7N5Cl1,-1.353759901,C1=CC2=C(N=C1)N=C(C(=N2)Cl)NN,-1.382750961,-1.746510679,-1.306740455,-1.416213633,
64173539,H16C10N4O3,-2.032969218,CC(C)C(CNC(=O)C1=CC=C(N1)[N+](=O)[O-])N,-0.869208773,-0.621108335,-0.840331546,-1.404926051,
43621774,H8C10Cl2O2,-1.239326828,CC1COC2=C(C1=O)C(=CC(=C2)Cl)Cl,-1.218416544,-1.781390806,-1.710543019,-1.404721809,
54533535,H4C6N1Cl1O1F2,-0.017488293,CC1=C(C(=C(NC1=O)Cl)F)F,-3.246178176,-3.140240011,-1.982250568,-1.403522272,
43100363,H11C10N3O2,-1.043685287,CCC1=NC(=C2C=CC(=CC2=O)N)ON1,-1.744137727,-2.37089679,-1.165817674,-1.401984675,
550379,H2C4N1F7,1.377846115,C1C(N1F)(C(F)(F)F)C(F)(F)F,-4.39680252,-3.682899421,-4.463555116,-1.401619785,
22096784,H16C11N2O4,-1.848401188,CC1=C(C=CC(=C1)[N+](=O)[O-])N(CCO)CCO,-0.638357542,-0.993874579,-1.225541221,-1.400496151,
583063,H8C10O2,-2.287673559,C1=CC=C(C=C1)C=C(C=O)C=O,-0.611591916,-0.592445873,-0.329235413,-1.399382313,
10866989,H6C8N1Cl1O2,0.229833707,C1C2=C(C=C(C=C2)Cl)N(C1=O)O,-3.064614908,-3.016933061,-2.992992004,-1.397506475,
68898119,H11C10N3O2,-2.140018593,C1CNCC=C1C2=NC=C(C=C2)[N+](=O)[O-],-0.691612603,-0.949128119,-0.310359645,-1.395192691,
20158087,H10C8N1Cl1O2,-0.146684693,CC1=C(C(=O)N(C(=C1Cl)C)O)C,-2.416383144,-2.526302021,-2.970382229,-1.392186912,
18791933,H8C13N2O1,-1.91484633,C1C(=CC2=CC3=CC=CC=C3OC2=N1)C#N,-0.842801051,-0.826430719,-0.917192438,-1.388493866,
19877259,H9C8O3F3,-1.121203941,CCC(CC=O)(C=O)C(=O)C(F)(F)F,-1.782463931,-1.42386395,-1.755510549,-1.387575042,
43646506,H11C11S1N3O1,-1.254092867,C1=CC=C2C(=C1)C(=O)C=NN2CCC(=S)N,-1.331407536,-1.735293216,-1.490594033,-1.386595565,
15259029,H2C8N2O4,-2.752784124,C12=C(C(=O)C1=O)NC3=C(N2)C(=O)C3=O,-0.086619105,-0.000802759,0.0340749,-1.385283223,
69917126,H7C10N3O1,-1.180265384,C1=CC2=C(C=CN2C=C1C(=O)N)C#N,-1.715956162,-1.546948796,-1.506900743,-1.385100309,
57354856,H8C11N2O1,-1.619537755,COC1=CC2=NC=CC(=C2C=C1)C#N,-1.257875257,-1.163835612,-1.016375083,-1.382783203,
71435235,H8C7S1N3Cl1O2,-1.161809531,COC(=O)C1=C(N=C(C(=N1)Cl)SC)N,-1.443737597,-2.162230514,-1.204487282,-1.382647331,
